name,norad_id,epoch_year,epoch_day,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_per_day,bstar_drag,classification,source,line1,line2,semi_major_axis_km,orbital_period_min,altitude_km
STARLINK-31071,58602,26,60.99541005,43.0,52.132,8.41e-05,293.8086,66.2677,916.5456677999999,6.551e-05,U,active,1 58602U 23200P   26060.99541005  .00001541  00000+0  65510-4 0  9996,2 58602  43.0000  52.1320 0000841 293.8086  66.2677 15.27576113124315,6861.197735140674,94.26698858048981,490.197735140674
STARLINK-31080,58603,26,61.16668981,43.0003,210.5716,0.0001608,263.2909,293.5048,910.5616493999999,0.040955000000000005,U,active,1 58603U 23200Q   26061.16668981  .00906095  00000+0  40955-1 0  9991,2 58603  43.0003 210.5716 0001608 263.2909 293.5048 15.17602749  5819,6891.2251320637515,94.88649127374507,520.2251320637515
STARLINK-31088,58604,26,61.16668981,43.0002,210.7485,0.0001279,260.7708,216.2701,909.0549918,0.10751,U,active,1 58604U 23200R   26061.16668981  .02269503  00000+0  10751+0 0  9999,2 58604  43.0002 210.7485 0001279 260.7708 216.2701 15.15091653  5819,6898.837323397703,95.04375508562055,527.8373233977027
STARLINK-31038,58605,26,61.16668981,43.0009,210.7741,8.67e-05,304.0013,170.5591,907.8135606,0.12314,U,active,1 58605U 23200S   26061.16668981  .02476747  00000+0  12314+0 0  9997,2 58605  43.0009 210.7741 0000867 304.0013 170.5591 15.13022601  5628,6905.125311360064,95.17372701823905,534.1253113600642
STARLINK-31082,58606,26,61.16668981,43.0007,210.7135,0.0001535,249.28130000000002,248.84960000000004,909.1282601999999,0.10652,U,active,1 58606U 23200T   26061.16668981  .02254639  00000+0  10652+0 0  9995,2 58606  43.0007 210.7135 0001535 249.2813 248.8496 15.15213767  5827,6898.466658014654,95.0360953260795,527.4666580146541
STARLINK-31069,58607,26,61.16668981,43.0009,210.7735,9.46e-05,302.9384,171.3778,907.1103312,0.12793,U,active,1 58607U 23200U   26061.16668981  .02445719  00000+0  12793+0 0  9995,2 58607  43.0009 210.7735 0000946 302.9384 171.3778 15.11850552  5829,6908.693609331226,95.24750962289558,537.6936093312261
STARLINK-31067,58608,26,61.16668981,43.0015,210.7404,9.79e-05,298.605,188.9528,906.9416994000001,0.13005,U,active,1 58608U 23200V   26061.16668981  .02469289  00000+0  13005+0 0  9991,2 58608  43.0015 210.7404 0000979 298.6050 188.9528 15.11569499  5821,6909.549959369795,95.26521942607681,538.549959369795
STARLINK-31085,58609,26,61.16668981,43.0011,210.7615,0.0001323,266.9298,211.5288,905.8522254,0.069814,U,active,1 58609U 23200W   26061.16668981  .01238866  00000+0  69814-1 0  9997,2 58609  43.0011 210.7615 0001323 266.9298 211.5288 15.09753709  5820,6915.088954713819,95.37979548689422,544.0889547138186
STARLINK-31089,58610,26,61.16668981,43.0008,211.0731,0.0001768,314.6,9.6508,910.6853958,0.099001,U,active,1 58610U 23200X   26061.16668981  .02255757  00000+0  99001-1 0  9999,2 58610  43.0008 211.0731 0001768 314.6000   9.6508 15.17808993  5710,6890.600852358644,94.87359784012031,519.6008523586443
STARLINK-31061,58611,26,59.48609772,43.002,219.9343,0.0001846,137.6791,222.4194,901.90497,0.0060406,U,active,1 58611U 23200Y   26059.48609772  .00083789  00000+0  60406-2 0  9995,2 58611  43.0020 219.9343 0001846 137.6791 222.4194 15.03174950122213,6935.250539750421,95.79723238469347,564.250539750421
COSMOS 2573,58614,26,60.6029284,97.6167,8.1872,0.0003438,203.1205,156.9879,915.7879824,0.00023785,U,active,1 58614U 23201A   26060.60292840  .00006098  00000+0  23785-3 0  9997,2 58614  97.6167   8.1872 0003438 203.1205 156.9879 15.26313304122096,6864.98166246764,94.34498121887563,493.9816624676396
STARLINK-31054,58619,26,61.1305259,43.003,109.9258,0.0001275,255.2169,104.8542,916.5517008,6.166300000000001e-05,U,active,1 58619U 23203B   26061.13052590  .00001435  00000+0  61663-4 0  9997,2 58619  43.0030 109.9258 0001275 255.2169 104.8542 15.27586168122402,6861.167626890871,94.26636808876891,490.16762689087136
STARLINK-31134,58621,26,61.15238726,42.9981,110.086,0.0001,286.6348,73.4394,916.5411990000001,-2.3571000000000002e-05,U,active,1 58621U 23203D   26061.15238726 -.00000910  00000+0 -23571-4 0  9994,2 58621  42.9981 110.0860 0001000 286.6348  73.4394 15.27568665122401,6861.220037317274,94.26744820011085,490.22003731727364
STARLINK-31133,58622,26,61.19206035,43.0025,109.5261,0.0001474,193.88460000000003,166.1965,916.5482723999999,4.6756e-05,U,active,1 58622U 23203E   26061.19206035  .00001025  00000+0  46756-4 0  9993,2 58622  43.0025 109.5261 0001474 193.8846 166.1965 15.27580454122413,6861.184736600664,94.26672069738332,490.1847366006641
STARLINK-31068,58623,26,61.1882148,43.0034,109.4977,0.0001174,259.8432,100.2288,916.5347436,0.00018596,U,active,1 58623U 23203F   26061.18821480  .00004855  00000+0  18596-3 0  9994,2 58623  43.0034 109.4977 0001174 259.8432 100.2288 15.27557906122411,6861.252254221321,94.26811215102964,490.252254221321
STARLINK-31129,58624,26,61.12026634,43.002,109.8474,1.87e-05,137.7014,222.3852,916.5998136000001,0.00068581,U,active,1 58624U 23203G   26061.12026634  .00018708  00000+0  68581-3 0  9998,2 58624  43.0020 109.8474 0000187 137.7014 222.3852 15.27666356122408,6860.927527290218,94.2614199981766,489.92752729021777
STARLINK-30774,58625,26,61.18178457,43.0007,109.4463,8.94e-05,240.6886,119.3876,916.5483456000001,4.5931000000000005e-05,U,active,1 58625U 23203H   26061.18178457  .00001002  00000+0  45931-4 0  9990,2 58625  43.0007 109.4463 0000894 240.6886 119.3876 15.27580576122415,6861.1843712889795,94.2667131687854,490.1843712889795
STARLINK-31086,58626,26,61.15608519,42.9973,109.2572,7.63e-05,283.6401,76.4365,916.5488256000001,2.3507e-05,U,active,1 58626U 23203J   26061.15608519  .00000385  00000+0  23507-4 0  9993,2 58626  42.9973 109.2572 0000763 283.6401  76.4365 15.27581376122415,6861.181975803732,94.26666380096009,490.1819758037318
STARLINK-31065,58627,26,61.16765447,42.9999,109.35590000000002,4.9e-05,289.3795,70.7004,916.5499812,-3.3116e-05,U,active,1 58627U 23203K   26061.16765447 -.00001173  00000+0 -33116-4 0  9994,2 58627  42.9999 109.3559 0000490 289.3795  70.7004 15.27583302122414,6861.176208681574,94.2665449481327,490.1762086815743
STARLINK-31092,58628,26,61.17794379,43.0065,109.4236,0.0001449,288.5727,71.4968,916.5444888000001,4.3280000000000006e-05,U,active,1 58628U 23203L   26061.17794379  .00000929  00000+0  43280-4 0  9991,2 58628  43.0065 109.4236 0001449 288.5727  71.4968 15.27574148122410,6861.203619088838,94.26710984113878,490.2036190888384
STARLINK-31091,58629,26,61.13518352,43.0023,113.3959,0.0001063,241.7975,118.2769,916.5462359999999,6.8077e-05,U,active,1 58629U 23203M   26061.13518352  .00001612  00000+0  68077-4 0  9994,2 58629  43.0023 113.3959 0001063 241.7975 118.2769 15.27577060122368,6861.194899471432,94.26693014099074,490.1948994714321
STARLINK-31084,58630,26,61.13132795,43.0009,113.3655,8.87e-05,265.1297,94.9453,916.5435732000001,0.00013068,U,active,1 58630U 23203N   26061.13132795  .00003335  00000+0  13068-3 0  9992,2 58630  43.0009 113.3655 0000887 265.1297  94.9453 15.27572622122366,6861.208188514794,94.2672040112015,490.2081885147936
STARLINK-31064,58631,26,61.14675365,43.0029,113.4818,0.000154,277.4684,82.5993,916.5450828,3.3149000000000004e-05,U,active,1 58631U 23203P   26061.14675365  .00000650  00000+0  33149-4 0  9999,2 58631  43.0029 113.4818 0001540 277.4684  82.5993 15.27575138123531,6861.200654655361,94.26704874794838,490.2006546553612
STARLINK-31081,58632,26,61.18772206,42.9976,112.9277,3.63e-05,284.73140000000006,75.3498,916.5512208,-4.0585e-05,U,active,1 58632U 23203Q   26061.18772206 -.00001378  00000+0 -40585-4 0  9998,2 58632  42.9976 112.9277 0000363 284.7314  75.3498 15.27585368123601,6861.170022363594,94.2664174562845,490.1700223635944
STARLINK-31022,58633,26,61.15445696,42.9984,113.539,0.0001105,309.0697,51.0056,916.5383928000001,9.099800000000001e-05,U,active,1 58633U 23203R   26061.15445696  .00002242  00000+0  90998-4 0  9998,2 58633  42.9984 113.5390 0001105 309.0697  51.0056 15.27563988123597,6861.234042146747,94.26773682229539,490.234042146747
STARLINK-31025,58634,26,61.16122407,43.0053,109.2161,0.0001924,264.0324,96.0309,916.5354570000001,1.4770000000000001e-05,U,active,1 58634U 23203S   26061.16122407  .00000144  00000+0  14770-4 0  9995,2 58634  43.0053 109.2161 0001924 264.0324  96.0309 15.27559095123641,6861.248693844065,94.26803877594011,490.2486938440652
STARLINK-31018,58635,26,61.14209583,43.0004,110.0139,0.000155,287.4053,72.66290000000001,916.5541655999999,-6.646900000000001e-06,U,active,1 58635U 23203T   26061.14209583 -.00000445  00000+0 -66469-5 0  9994,2 58635  43.0004 110.0139 0001550 287.4053  72.6629 15.27590276123636,6861.155326171372,94.26611458739085,490.1553261713716
STARLINK-31008,58636,26,61.14466832,43.0022,110.0344,0.000155,268.8997,91.1677,916.5509388,2.8606e-05,U,active,1 58636U 23203U   26061.14466832  .00000525  00000+0  28606-4 0  9994,2 58636  43.0022 110.0344 0001550 268.8997  91.1677 15.27584898123637,6861.171429704795,94.26644645972404,490.1714297047947
STARLINK-31077,58637,26,61.13824462,43.0036,109.9873,0.0001289,271.7841,88.28630000000001,916.5452616000002,4.5749000000000005e-05,U,active,1 58637U 23203V   26061.13824462  .00000997  00000+0  45749-4 0  9991,2 58637  43.0036 109.9873 0001289 271.7841  88.2863 15.27575436123639,6861.199762331568,94.26703035829648,490.1997623315683
STARLINK-31078,58638,26,61.1343826,43.003,109.9566,0.000134,265.2348,94.8351,916.5520416,5.3279e-05,U,active,1 58638U 23203W   26061.13438260  .00001205  00000+0  53279-4 0  9999,2 58638  43.0030 109.9566 0001340 265.2348  94.8351 15.27586736122405,6861.165926106507,94.26633303786424,490.16592610650696
STARLINK-31070,58639,26,61.14853053,43.0026,110.0601,0.0001459,273.4431,86.6254,916.5352002,-2.4988000000000002e-05,U,active,1 58639U 23203X   26061.14853053 -.00000949  00000+0 -24988-4 0  9993,2 58639  43.0026 110.0601 0001459 273.4431  86.6254 15.27558667122402,6861.249975459568,94.26806518849072,490.2499754595683
STARLINK-31090,58640,26,61.12621801,43.0004,102.11,0.0001192,266.252,93.8195,916.5448728000001,7.1868e-05,U,active,1 58640U 23203Y   26061.12621801  .00001716  00000+0  71868-4 0  9997,2 58640  43.0004 102.1100 0001192 266.2520  93.8195 15.27574788122506,6861.2017026870335,94.26707034654201,490.2017026870335
TIANMU-1 11,58645,26,61.19874756,97.355,84.4713,0.000988,33.3018,326.884,915.4541604,0.00030668000000000004,U,active,1 58645U 23205A   26061.19874756  .00007768  00000+0  30668-3 0  9995,2 58645  97.3550  84.4713 0009880  33.3018 326.8840 15.25756934121203,6866.6504463001675,94.37938428533467,495.65044630016746
TIANMU-1 12,58646,26,61.16521308,97.3539,84.2193,0.0007696,20.3358,339.8186,915.4068666000001,0.00029758000000000003,U,active,1 58646U 23205B   26061.16521308  .00007513  00000+0  29758-3 0  9991,2 58646  97.3539  84.2193 0007696  20.3358 339.8186 15.25678111121181,6866.886951114557,94.38426032448989,495.8869511145567
TIANMU-1 13,58647,26,61.19635507,97.3566,84.4854,0.0007329,1.8896,358.2368,915.4368659999999,0.00031484000000000004,U,active,1 58647U 23205C   26061.19635507  .00007965  00000+0  31484-3 0  9992,2 58647  97.3566  84.4854 0007329   1.8896 358.2368 15.25728110121184,6866.736929034968,94.38116729723228,495.73692903496794
TIANMU-1 14,58648,26,61.18081157,97.35,83.7459,0.0008241,4.8754,355.2563,915.4230630000001,0.00029375,U,active,1 58648U 23205D   26061.18081157  .00007422  00000+0  29375-3 0  9992,2 58648  97.3500  83.7459 0008241   4.8754 355.2563 15.25705105121189,6866.805954556589,94.38259040235694,495.8059545565893
SHIYAN-24C 01,58650,26,61.14437101,97.3961,34.4417,0.0003453,146.4616,213.6826,898.7150813999999,0.00027778000000000004,U,active,1 58650U 23206A   26061.14437101  .00003214  00000+0  27778-3 0  9996,2 58650  97.3961  34.4417 0003453 146.4616 213.6826 14.97858469119287,6951.651444182767,96.13725393971119,580.6514441827667
SHIYAN-24C 02,58651,26,61.14300073,97.3965,34.463,0.0003807,96.4096,263.7561,898.7526702,0.00033683000000000004,U,active,1 58651U 23206B   26061.14300073  .00003915  00000+0  33683-3 0  9994,2 58651  97.3965  34.4630 0003807  96.4096 263.7561 14.97921117119281,6951.457615508919,96.13323316277142,580.4576155089189
SHIYAN-24C 03,58652,26,61.14235115,97.3951,34.4091,0.0002818,80.8116,279.3426,898.7171123999999,0.0002121,U,active,1 58652U 23206C   26061.14235115  .00002441  00000+0  21210-3 0  9995,2 58652  97.3951  34.4091 0002818  80.8116 279.3426 14.97861854119272,6951.640970876461,96.13703668028654,580.6409708764613
BEIDOU-3 M28,58654,26,60.37076319,55.6573,65.9389,0.0004876,301.8418,58.148,111.73776780000001,0.0,U,active,1 58654U 23207A   26060.37076319 -.00000005  00000+0  00000+0 0  9996,2 58654  55.6573  65.9389 0004876 301.8418  58.1480  1.86229613 14831,27906.327123429128,773.2390014685795,21535.327123429128
BEIDOU-3 M26,58655,26,60.70519361,55.6597,65.9139,0.0005716,287.6418,72.3318,111.7377456,0.0,U,active,1 58655U 23207B   26060.70519361 -.00000007  00000+0  00000+0 0  9995,2 58655  55.6597  65.9139 0005716 287.6418  72.3318  1.86229576 14821,27906.33081970585,773.2391550953217,21535.33081970585
TIANMU-1 19,58660,26,61.20743148,97.4385,177.1882,0.000442,348.5994,11.5145,917.7846612000002,0.00042631000000000006,U,active,1 58660U 23208A   26061.20743148  .00012178  00000+0  42631-3 0  9991,2 58660  97.4385 177.1882 0004420 348.5994  11.5145 15.29641102120965,6855.021346194855,94.13972977826009,484.02134619485514
TIANMU-1 20,58661,26,61.19755459,97.43230000000001,177.7045,0.000675,354.3859,5.7305,918.498684,0.0004089,U,active,1 58661U 23208B   26061.19755459  .00012120  00000+0  40890-3 0  9990,2 58661  97.4323 177.7045 0006750 354.3859   5.7305 15.30831140121046,6851.46824662307,94.06654740509133,480.4682466230697
TIANMU-1 21,58662,26,61.20582144,97.4377,179.959,0.0006487,347.7626,12.3458,919.6869474,0.00044696000000000004,U,active,1 58662U 23208C   26061.20582144  .00014104  00000+0  44696-3 0  9994,2 58662  97.4377 179.9590 0006487 347.7626  12.3458 15.32811579121162,6845.5654386954075,93.94501057588892,474.56543869540747
